Topic,Topic_url,Item_description,Rating_out_of_5,Minimum_price,Maximum_price,Review,Item_Url
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Prague Castle: Discover the regal beauty of the World's Largest Castle Complex,4.9,12.5,49.0,57,www.amazon.com/Prague-Castle-Discover-Largest-Complex/dp/B0935CZ6QZ/ref=zg_bs_us-live-explorations_sccl_3/131-7246975-0976368?pd_rd_i=B09CSYJ1C2&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Old Town Jerusalem: Visit the Wailing Wall, the Armenian Quarter, and more",4.8,28.0,83.3,173,www.amazon.com/Old-Town-Jerusalem-Wailing-Sepulchre/dp/B0932G4RWC/ref=zg_bs_us-live-explorations_sccl_4/131-7246975-0976368?pd_rd_i=B09CT5Q17L&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Wonders of Ancient Rome, Walk in the Footsteps of Emperors, from the Forum to the Mighty Colosseum.",4.5,22.0,66.5,26,www.amazon.com/Wonders-Ancient-Footsteps-Emperors-Colosseum/dp/B08PC8MSTG/ref=zg_bs_us-live-explorations_sccl_5/131-7246975-0976368?pd_rd_i=B09CTC641C&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Icons of Barcelona: visit historic Placa d'Espanya and see some of the city's greatest buildings,5.0,16.1,0.0,10,www.amazon.com/Icons-Barcelona-historic-dEspanya-buildings/dp/B09LRPVWLD/ref=zg_bs_us-live-explorations_sccl_6/131-7246975-0976368?pd_rd_i=B09CT33LWV&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Learn to read tarot cards: intuition, confidence & personalized instruction",5.0,15.0,45.0,22,www.amazon.com/How-to-read-tarot-cards/dp/B08RZBZ2BY/ref=zg_bs_us-live-explorations_sccl_7/131-7246975-0976368?pd_rd_i=B09CSZ22M7&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Explore The Architectural Marvels Of Pisa, Italy",5.0,20.0,59.5,4,www.amazon.com/Explore-Architectural-Marvels-Pisa-Italy/dp/B09NB74KJD/ref=zg_bs_us-live-explorations_sccl_8/131-7246975-0976368?pd_rd_i=B09NB7FNG7&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Explore the lively cultural heart of Cordoba, Argentina and its unique Gothic cathedral",0.0,6.0,24.0,0,www.amazon.com/Explore-cultural-Cordoba-Argentina-cathedral/dp/B09MGCYH85/ref=zg_bs_us-live-explorations_sccl_9/131-7246975-0976368?pd_rd_i=B09MGCS6WL&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Manarola in Cinque Terre National Park: a quaint village of colorful houses on the Italian Riviera,4.6,20.0,59.5,43,www.amazon.com/Manarola-National-Villages-Colourful-Coastline/dp/B08W6K9297/ref=zg_bs_us-live-explorations_sccl_10/131-7246975-0976368?pd_rd_i=B09CT4WGPJ&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Shaman show me the way: have your fortune told by an Incan spiritual guide,5.0,64.0,0.0,10,www.amazon.com/Shaman-show-way-fortune-spiritual/dp/B09G9J7DHC/ref=zg_bs_us-live-explorations_sccl_11/131-7246975-0976368?pd_rd_i=B09G9HPVNC&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Frogs, Astronauts and Renaissance Architecture- Salamanca, a UNESCO World Heritage Site",0.0,20.0,59.5,0,www.amazon.com/Astronauts-Renaissance-Architecture-Salamanca-Heritage/dp/B09251G7M1/ref=zg_bs_us-live-explorations_sccl_12/131-7246975-0976368?pd_rd_i=B09CTC3BZS&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Tokyo shopping spree! Shop at one of the most famous shopping districts in the world,4.8,50.0,0.0,19,www.amazon.com/Tokyo-shopping-spree-famous-districts/dp/B0913GTZCF/ref=zg_bs_us-live-explorations_sccl_13/131-7246975-0976368?pd_rd_i=B09CTBH7H9&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Spice up your life with Mexican salsas: an interactive cooking class,4.9,10.0,35.0,51,www.amazon.com/Mexican-Food-Tours-Salsas-Cooking/dp/B0887F8VC2/ref=zg_bs_us-live-explorations_sccl_14/131-7246975-0976368?pd_rd_i=B09CSSLFY9&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Lucca, the walled city of Tuscany",5.0,20.0,0.0,1,www.amazon.com/Lucca-walled-city-Tuscany/dp/B09DP51LFD/ref=zg_bs_us-live-explorations_sccl_15/131-7246975-0976368?pd_rd_i=B09DP51LFD&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Picturesque Prague: Visit the Old Town of the Czech Republic's capital,4.9,12.5,49.0,102,www.amazon.com/Picturesque-Prague-Visit-Republics-capital/dp/B092RQKK46/ref=zg_bs_us-live-explorations_sccl_16/131-7246975-0976368?pd_rd_i=B09CT38YVZ&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Soar the skies of Singapore in a gondola,5.0,12.0,33.6,5,www.amazon.com/Soar-skies-Singapore-cable-ride/dp/B099P4Y9N2/ref=zg_bs_us-live-explorations_sccl_17/131-7246975-0976368?pd_rd_i=B09CT7WGJ2&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Fast and easy Korean barbeque: learn to make bulgogi in 30 minutes,4.8,8.99,19.99,7,www.amazon.com/Fast-easy-Korean-barbeque-bulgogi/dp/B09QPHDZ2S/ref=zg_bs_us-live-explorations_sccl_18/131-7246975-0976368?pd_rd_i=B09QPHGY2Y&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,MYSTIC CHICKS! Visit the world's best fortune telling chickens(that we know of),4.1,15.0,0.0,15,www.amazon.com/virtual-Roadside-Attraction-featuring-chickens/dp/B091G3NDJK/ref=zg_bs_us-live-explorations_sccl_19/131-7246975-0976368?pd_rd_i=B09CT2V3J8&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"The city that inspired Harry Potter: Magic, legends, and tales of Edinburgh",4.6,34.9,139.9,69,www.amazon.com/city-that-inspired-Harry-Potter/dp/B08L8H7M6P/ref=zg_bs_us-live-explorations_sccl_20/131-7246975-0976368?pd_rd_i=B09CT5PQ94&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Virtually visit Venice and the city on water's most iconic canals and bridges,5.0,20.0,59.5,8,www.amazon.com/Virtually-Venice-waters-iconic-bridges/dp/B09F88V2G1/ref=zg_bs_us-live-explorations_sccl_21/131-7246975-0976368?pd_rd_i=B09F88D14H&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Legends, myths and alchemy in Haunted Prague",4.8,12.5,49.0,65,www.amazon.com/Legends-myths-alchemy-Haunted-Prague/dp/B0931466JW/ref=zg_bs_us-live-explorations_sccl_22/131-7246975-0976368?pd_rd_i=B09CTF2ZXP&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Follow the footsteps of John the Baptist in Ein Kerem, Jerusalem",5.0,28.0,83.3,9,www.amazon.com/Follow-footsteps-Baptist-Kerem-Jerusalem/dp/B09F8J47C3/ref=zg_bs_us-live-explorations_sccl_23/131-7246975-0976368?pd_rd_i=B09F8PTL7K&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Learn to make Mexican tacos and tortillas with a professional chef,4.9,11.0,35.0,72,www.amazon.com/Learn-Mexican-tacos-tortillas-professional/dp/B0887DKB79/ref=zg_bs_us-live-explorations_sccl_24/131-7246975-0976368?pd_rd_i=B09CTCC2Q1&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Explore beautiful castle ruins, Gothic and Baroque architecture, and more in historic Heidelberg",4.8,20.0,59.5,9,www.amazon.com/Beyond-University-Town-Explore-Heidelberg/dp/B0992XV4DW/ref=zg_bs_us-live-explorations_sccl_25/131-7246975-0976368?pd_rd_i=B09CSXXSD1&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Uncover the Haunted History of Chicago,4.7,12.25,49.0,25,www.amazon.com/Haunted-History-Chicago-Virtual-Walking/dp/B08GVXYVZR/ref=zg_bs_us-live-explorations_sccl_26/131-7246975-0976368?pd_rd_i=B0964PRPGG&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Best of Rome: Colosseum, gladiators and Julius Caesar",4.6,39.9,159.9,14,www.amazon.com/Best-Rome-Colosseum-gladiators-Julius/dp/B08LHKHPRJ/ref=zg_bs_us-live-explorations_sccl_27/131-7246975-0976368?pd_rd_i=B09CT5Q23Q&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Secrets of homemade Argentine ice cream four ingredients, one amazing dessert",5.0,5.0,20.3,20,www.amazon.com/Secrets-homemade-Argentine-ingredients-amazing/dp/B08VYJNJSX/ref=zg_bs_us-live-explorations_sccl_28/131-7246975-0976368?pd_rd_i=B09CSXWKR2&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Meet the playful pups at Costa Rica Dog Rescue,4.8,15.0,29.0,11,www.amazon.com/Meet-playful-pups-Costa-Rescue/dp/B08KGVC2SP/ref=zg_bs_us-live-explorations_sccl_29/131-7246975-0976368?pd_rd_i=B0964FV14T&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Virtually learn about the history at Sensoji in Tokyo,5.0,20.0,69.0,187,www.amazon.com/Virtually-learn-about-history-Sensoji/dp/B08LG7CGB9/ref=zg_bs_us-live-explorations_sccl_30/131-7246975-0976368?pd_rd_i=B0964GRLX9&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Battleground Berlin the espionage epicenter, learn the jargon of the Cold War spies",4.8,22.0,69.3,7,www.amazon.com/Battleground-Berlin-espionage-epicenter-jargon/dp/B08ZJNRG28/ref=zg_bs_us-live-explorations_sccl_1/143-2726465-9602120?pd_rd_i=B09CSXXH9C&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Trick or Magic? An introduction to illusion with a professional magician,5.0,7.5,30.1,14,www.amazon.com/Trick-introduction-illusion-professional-magician/dp/B09FC3TJ1S/ref=zg_bs_us-live-explorations_sccl_2/143-2726465-9602120?pd_rd_i=B09FCL4SYB&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Anime & electronics : visit Japan's buzzing neighborhood of Akihabara,4.9,65.0,0.0,29,www.amazon.com/Anime-electronics-buzzing-neighborhood-Akihabara/dp/B09424F6LZ/ref=zg_bs_us-live-explorations_sccl_3/143-2726465-9602120?pd_rd_i=B09CT6XX4L&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Wine Appreciation with a Professional Sommelier,5.0,20.0,59.5,8,www.amazon.com/TourHQ-Wine-Appreciation-Professional-Sommelier/dp/B091G79HDP/ref=zg_bs_us-live-explorations_sccl_4/143-2726465-9602120?pd_rd_i=B09CT5VRDB&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,The Vatican: discover the Rome of the popes,4.9,39.9,159.9,30,www.amazon.com/Vatican-discover-Rome-popes/dp/B08KGYJZDD/ref=zg_bs_us-live-explorations_sccl_5/143-2726465-9602120?pd_rd_i=B09CT9P8YT&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Tour the Eiffel Tower: Paris' most iconic monument,4.9,20.0,59.5,14,www.amazon.com/Tour-Eiffel-Tower-iconic-monument/dp/B09F571HYZ/ref=zg_bs_us-live-explorations_sccl_6/143-2726465-9602120?pd_rd_i=B09F5PXMG7&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Kowloon Hustle: Visit Hong Kong's Vibrant Sham Shui Po Neighborhood,5.0,13.0,49.0,24,www.amazon.com/Kowloon-Hustle-Visit-Vibrant-Neighborhood/dp/B08WJ17C77/ref=zg_bs_us-live-explorations_sccl_7/143-2726465-9602120?pd_rd_i=B0964GBQM4&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Get amazing views of Prague from best-kept secret gardens,5.0,12.5,49.0,5,www.amazon.com/amazing-Prague-best-kept-secret-gardens/dp/B096DMQLCQ/ref=zg_bs_us-live-explorations_sccl_8/143-2726465-9602120?pd_rd_i=B09CT88PGJ&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Color on every corner explore the Tango-infused La Boca neighborhood of Buenos Aires,4.9,6.0,24.5,17,www.amazon.com/corner-explore-Tango-infused-neighborhood-Buenos/dp/B08ND8STT3/ref=zg_bs_us-live-explorations_sccl_9/143-2726465-9602120?pd_rd_i=B09CTBD62C&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Upgrade your kitchen: shop unique kitchenware in Osaka, the culinary capitol of Japan",5.0,49.0,0.0,7,www.amazon.com/Upgrade-your-kitchen-kitchenware-culinary/dp/B08YFJJR2C/ref=zg_bs_us-live-explorations_sccl_10/143-2726465-9602120?pd_rd_i=B09CTF5KV4&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,A ghostly walk through the haunted streets of Prague.,5.0,12.5,49.0,95,www.amazon.com/ghostly-through-haunted-streets-Prague/dp/B0999RWTKR/ref=zg_bs_us-live-explorations_sccl_11/143-2726465-9602120?pd_rd_i=B09CTCK2T8&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Buddhism & Beauty: Meet the Silent Storytellers of the Sensoji Temple in Tokyo,4.9,16.0,59.0,20,www.amazon.com/Faces-Poses-Objects-Silent-Storytellers-Sensoji/dp/B08R6KDR6H/ref=zg_bs_us-live-explorations_sccl_12/143-2726465-9602120?pd_rd_i=B09CSSBSZK&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Explore Prague's historic Vrtba Garden, a hidden spot of beauty",5.0,13.5,54.0,14,www.amazon.com/Explore-Pragues-historic-Garden-hidden/dp/B09B8M9ZK6/ref=zg_bs_us-live-explorations_sccl_13/143-2726465-9602120?pd_rd_i=B09CSSP85D&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Explore Harajuku, the historic center of Japan's youth culture",0.0,15.0,49.0,0,www.amazon.com/Explore-Harajuku-historic-center-culture/dp/B09Z372HLM/ref=zg_bs_us-live-explorations_sccl_14/143-2726465-9602120?pd_rd_i=B09Z383J2X&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Turn over a new snack: learn to make savory Argentinian empanadas from Buenos Aires,4.9,5.0,20.3,101,www.amazon.com/Amazon-Explore-Argentina-online-cooking-class/dp/B0872KB4L2/ref=zg_bs_us-live-explorations_sccl_15/143-2726465-9602120?pd_rd_i=B0964HYCW7&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Meet monkeys, macaws and more in Costa Rica's Proyecto Asis Wildlife Educational Center",3.8,33.6,0.0,6,www.amazon.com/monkeys-macaws-Proyecto-Wildlife-Educational/dp/B093HM1S53/ref=zg_bs_us-live-explorations_sccl_16/143-2726465-9602120?pd_rd_i=B09CT16X5Y&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,The ultimate Japanese Foodie challenge: a virtual Tokyo tour and interactive quiz,5.0,20.0,48.0,7,www.amazon.com/ultimate-Japanese-Foodie-challenge-interactive/dp/B08Y5Z9CP8/ref=zg_bs_us-live-explorations_sccl_17/143-2726465-9602120?pd_rd_i=B09CTF8QQ7&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Learn Chinese mythology and morals at Haw Par Villa, Singapore's quirkiest theme park!",0.0,12.0,33.6,0,www.amazon.com/Chinese-mythology-morals-Singapores-quirkiest/dp/B0992ZV1PS/ref=zg_bs_us-live-explorations_sccl_18/143-2726465-9602120?pd_rd_i=B09CTDGH2L&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Go with the flow: Learn about feng shui at one of Singapore's famous shopping centers, Suntec City!",5.0,12.25,39.2,1,www.amazon.com/Go-flow-Singapores-shopping-centers/dp/B09W4WPH8X/ref=zg_bs_us-live-explorations_sccl_19/143-2726465-9602120?pd_rd_i=B09W4QR2NL&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Sushi 101: learn to prepare sushi & miso soup with experts in Japan,4.9,19.9,49.0,52,www.amazon.com/Amazon-Explore-Japanese-online-sushi-making-experience/dp/B083XPGQ3N/ref=zg_bs_us-live-explorations_sccl_20/143-2726465-9602120?pd_rd_i=B09CT61SXY&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Lima discovery: city of the kings,4.9,39.0,0.0,30,www.amazon.com/Lima-discovery-city-kings/dp/B08R5991LT/ref=zg_bs_us-live-explorations_sccl_21/143-2726465-9602120?pd_rd_i=B09CTDG58V&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Virtually explore and shop in Tokyo's Asakusa,4.8,79.0,0.0,130,www.amazon.com/Virtually-explore-shop-Tokyos-Asakusa/dp/B08JPDJ9P5/ref=zg_bs_us-live-explorations_sccl_22/143-2726465-9602120?pd_rd_i=B09CT7BLD8&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Summer in Berlin: See the top sights of the Capital's stunning city center in this beautiful season,4.8,29.9,129.9,29,www.amazon.com/Amazon-Explore-Berlin-Germany-history-and-culture-of-royalty-virtual-tour-/dp/B081ZV4JH6/ref=zg_bs_us-live-explorations_sccl_23/143-2726465-9602120?pd_rd_i=B09CT5HQ8C&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Learn to make delicious Montreal-style bagels,5.0,17.0,69.0,15,www.amazon.com/Amazon-Explore-online-baking-lesson-for-Montreal-style-bagels/dp/B082FPR7GK/ref=zg_bs_us-live-explorations_sccl_24/143-2726465-9602120?pd_rd_i=B09CT1NR2W&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Not so Secret Garden: Explore Singapore's Botanic Gardens, a UNESCO site",4.1,12.0,28.0,3,www.amazon.com/Not-Secret-Garden-Explore-Singapores/dp/B0942NFTVQ/ref=zg_bs_us-live-explorations_sccl_25/143-2726465-9602120?pd_rd_i=B09CTG2MKV&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Pretty Pleats: Create your own sustainable pleated bag (includes bag & shipping),5.0,70.0,0.0,1,www.amazon.com/Pretty-Pleats-sustainable-pleated-shipping/dp/B09JQ8KL8Z/ref=zg_bs_us-live-explorations_sccl_26/143-2726465-9602120?pd_rd_i=B09JQCKRM8&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"Paris, Je t'aime: a sightseeing experience of the City of Lights",4.7,59.5,0.0,63,www.amazon.com/Paris-Je-taime-sightseeing-experience/dp/B09251HBDY/ref=zg_bs_us-live-explorations_sccl_27/143-2726465-9602120?pd_rd_i=B09CTBTXXH&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Gaudi and Modernism: a journey through Barcelona's breath-taking architecture,4.4,39.9,159.9,20,www.amazon.com/Gaudi-Modernism-Barcelonas-breath-taking-architecture/dp/B08FRKKX2J/ref=zg_bs_us-live-explorations_sccl_28/143-2726465-9602120?pd_rd_i=B09CTBDXX6&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,Virtually visit an ancient pre Inca site three times the size of Machu Picchu,4.6,13.0,49.0,4,www.amazon.com/Virtually-visit-ancient-three-Picchu/dp/B09L37TZ9W/ref=zg_bs_us-live-explorations_sccl_29/143-2726465-9602120?pd_rd_i=B09L3DDS11&psc=1
Amazon Explore,http://www.amazon.com/Best-Sellers-Amazon-Explore/zgbs/us-live-explorations/ref=zg_bs_nav_0,"From sultans to street art in Kampong Gelam, Singapore's Malay and Arab heritage quarter",5.0,12.25,39.2,9,www.amazon.com/sultans-Kampong-Singapores-heritage-quarter/dp/B097Z6NM5H/ref=zg_bs_us-live-explorations_sccl_30/143-2726465-9602120?pd_rd_i=B09CSX7M1X&psc=1
Amazon Launchpad,http://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,"SmartyPants Kids Formula Daily Gummy Multivitamin: Vitamin C, D3, and Zinc for Immunity, Gluten Free, Omega 3 Fish Oil, Vitam",4.6,9.5,32.18,70263,www.amazon.com/SmartyPants-Formula-Cherry-Berry-Vitamins/dp/B073PZSRG6/ref=zg_bs_boost_sccl_1/131-0475695-5478804?pd_rd_i=B0B649MPVQ&psc=1
Amazon Launchpad,http://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,"DUDE Wipes Flushable Wipes Dispenser, Unscented Wet Wipes with Vitamin-E & Aloe for at-Home Use, Septic and Sewer Safe, 48 Co",4.7,8.24,19.15,82598,www.amazon.com/Flushable-Dispenser-Unscented-Vitamin-at-Home/dp/B01NAPQ4QP/ref=zg_bs_boost_sccl_2/131-0475695-5478804?pd_rd_i=B0B4WQRP5L&psc=1
Amazon Launchpad,http://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,"Hint Water Best Sellers Pack (Pack of 12), 16 Ounce Bottles, 3 Bottles Each of: Watermelon, Blackberry, Cherry, and Pineapple",4.5,11.96,50.08,84956,www.amazon.com/Hint-Fruit-Infused-Variety-Bottles/dp/B01E6WOVX4/ref=zg_bs_boost_sccl_3/131-0475695-5478804?pd_rd_i=B0B3JDX2R5&psc=1
Amazon Launchpad,http://www.amazon.com/Best-Sellers-Amazon-Launchpad/zgbs/boost/ref=zg_bs_nav_0,"Bloom Nutrition Green Superfood | Super Greens Powder Juice & Smoothie Mix | Complete Whole Foods (Organic Spirulina, Chlorel",4.5,39.99,74.99,10299,www.amazon.com/Bloom-Nutrition-Superfood-Probiotics-Antioxidants/dp/B098SFLC6Z/ref=zg_bs_boost_sccl_4/131-0475695-5478804?pd_rd_i=B08PQ4Y1KZ&psc=1
